Time,Theta,ThetaDot,X,XDot
0.0083333333333333332,-2.9254341858100137,-0.038415924962897571,-6.6628849571434033e-06,-0.0017055388482026283
0.016666666666666666,-2.9264106019898013,-0.20640266607327926,-0.00028675899938159378,-0.069771526360505598
0.025000000000000001,-2.9287861914500368,-0.37417303778788302,-0.0011340667941053372,-0.1378359826400021
0.033333333333333333,-2.9325584202229766,-0.5415395134789156,-0.0025485667111157721,-0.20589707293891241
0.041666666666666664,-2.9377231806305799,-0.70831150947648458,-0.0045302214218249752,-0.27395227205457473
0.049999999999999996,-2.9442747604776045,-0.87429402802497846,-0.0070789688633204444,-0.34199805615308809
0.058333333333333327,-2.9522058011323731,-1.0392863538811721,-0.010194712745937346,-0.41002960537642691
0.066666666666666666,-2.9615072450190678,-1.2030808245881264,-0.013877310637592776,-0.47804052129855473
0.074999999999999997,-2.972168273220789,-1.3654616966758477,-0.018126559766017361,-0.54602256377469094
0.083333333333333329,-2.9841762340876961,-1.5262041325529807,-0.022942180719971512,-0.61396541226964063
0.09166666666666666,-2.9975165639612165,-1.6850733354957335,-0.028323799275133257,-0.68185645731979105
0.099999999999999992,-3.0121727013638324,-1.8418238626983165,-0.034270926619646896,-0.74968062833373805
0.10833333333333332,-3.0281259962626206,-1.9961991485642214,-0.040782938307965561,-0.81742026441390991
0.11666666666666665,-3.0453556162896249,-2.1479312719855566,-0.047859052328757846,-0.88505503522261786
0.12499999999999999,-3.0638384520863653,-2.2967410019357293,-0.055498306731868896,-0.95256191904988607
0.13333333333333333,-3.0835490242239141,-2.4423381549213934,-0.063699537318613039,-1.0199152450918809
0.14166666666666666,-3.1044593944210148,-2.5844222953315032,-0.072461355956375803,-1.087086806442225
0.14999999999999999,-3.1265390840250067,-2.7226838051401705,-0.081782130129357283,-1.1540460493642359
0.15833333333333333,3.1334303042641487,-2.8568053424868838,-0.091659964378499187,-1.22076034299397
0.16666666666666666,3.1091139150618199,-2.9864636992052254,-0.10209268431102171,-1.2871953316881342
0.17499999999999999,3.0837355237261801,-3.1113320553922854,-0.11307782386920799,-1.3533153697756855
0.18333333333333332,3.0573363276975249,-3.2310826148051741,-0.12461261653490556,-1.4190840355366239
0.19166666666666665,3.0299602503845189,-3.3453895886817833,-0.13669399110697439,-1.4844647179036063
0.19999999999999998,3.0016539117985217,-3.4539324782156524,-0.14931857262083553,-1.549421265801102
0.20833333333333331,2.9724665708778972,-3.5563995883293225,-0.16248268888096354,-1.6139186863928767
