Time,Theta,ThetaDot,X,XDot
0.0083333333333333332,-2.9235593001877569,-0.038740805786792738,-6.7164515025159037e-06,-0.0017192512713050639
0.016666666666666666,-2.9245394429703904,-0.20698846931154838,-0.00028696008824438039,-0.069793763020384147
0.025000000000000001,-2.9269209336377719,-0.37501988977610046,-0.0011344868226456982,-0.13786685868219944
0.033333333333333333,-2.9307012406277186,-0.54264788410898679,-0.0025492784351919939,-0.20593679996527989
0.041666666666666664,-2.9358762614598248,-0.70968219261138854,-0.0045312997253359188,-0.27400115418968601
0.049999999999999996,-2.942440291733512,-0.87592811373854695,-0.0070804915086881744,-0.34205648449737441
0.058333333333333327,-2.9503859829450243,-1.0411851923658257,-0.010196761071951312,-0.41009805081023826
0.066666666666666666,-2.9597042896458441,-1.2052459815533443,-0.013879970190716065,-0.47811952559657844
0.074999999999999997,-2.9703844066402834,-1.3678949000699541,-0.018129920850919145,-0.5461127289918678
0.083333333333333329,-2.9824136971153283,-1.5289072104876795,-0.022946338854757629,-0.61406738836938646
0.09166666666666666,-2.9957776128130598,-1.6880481453434646,-0.028328855536571149,-0.68197092803433934
0.099999999999999992,-3.0104596075953833,-1.8450722114728977,-0.034276987863703756,-0.74980829527595216
0.10833333333333332,-3.0264410460109428,-1.9997227048900694,-0.040790117251291926,-0.81756182950087886
0.11666666666666665,-3.043701108750724,-2.1517314702124684,-0.04786746747744923,-0.88521118152415035
0.12499999999999999,-3.0622166971655083,-2.3008189392641984,-0.055508082145024881,-0.95273329023946429
0.13333333333333333,-3.0819623393051581,-2.4466944827630832,-0.063710802195979202,-1.0201024237526708
0.14166666666666666,-3.1029101002139656,-2.5890571065311119,-0.072474244041780239,-1.0872902915643119
0.14999999999999999,-3.1250294994620487,-2.7275965191129803,-0.081796778924799807,-1.1542662334581284
0.15833333333333333,3.1348978680881028,-2.8619945907589646,-0.091676514167645232,-1.220997489335125
0.16666666666666666,3.1105371618926596,-2.9919272142525299,-0.10211127699547912,-1.2874495522920868
0.17499999999999999,3.0851121800570458,-3.1170665660272991,-0.11309860162625811,-1.3535866047765759
0.18333333333333332,3.0586641515102446,-3.237083751618397,-0.12463572031119424,-1.4193720346960281
0.19166666666666665,3.0312370406280844,-3.3516518031720426,-0.13671955896885352,-1.4847690250039283
0.19999999999999998,3.0028775184764007,-3.4604489792029973,-0.14934673798833156,-1.5497412066713034
0.20833333333333331,2.9736349055868008,-3.5631622990085372,-0.16251357867842997,-1.614253361268146
0.21666666666666665,2.9435610846283593,-3.6594912273042719,-0.17621611571101842,-1.6782721558619986
0.22499999999999998,2.9127103821011633,-3.749151410064294,-0.19045011575020893,-1.7417668898534051
0.23333333333333331,2.8811394190486053,-3.8318783515752739,-0.20521110227923381,-1.8047102309812553
0.24166666666666664,2.8489069317295543,-3.9074309165878454,-0.2204943864408542,-1.8670789162965986
0.24999999999999997,2.8160735641646655,-3.9755945411434608,-0.23629510350350172,-1.9288543936242599
0.2583333333333333,2.7827016354219878,-4.0361840417434527,-0.25260825436435863,-1.9900233800346363
0.26666666666666666,2.7488548853818431,-4.0890459250730551,-0.26942875131308325,-2.0505783161631341
0.27500000000000002,2.7145982034673799,-4.1340601189964428,-0.28675146711659083,-2.1105176987621865
0.28333333333333338,2.6799973453993902,-4.1711410689478035,-0.3045712863558066,-2.1698462784624524
0.29166666666666674,2.6451186433966654,-4.2002381706372569,-0.32288315785728117,-2.2285751150728164
0.3000000000000001,2.6100287153752233,-4.2213355383240918,-0.34168214702099492,-2.2867214885116867
0.30833333333333346,2.5747941785960129,-4.2344511358030354,-0.36096348685250956,-2.3443086692502666
0.31666666666666682,2.5394813728824905,-4.2396353227917816,-0.38072262656156086,-2.4013655575822566
0.32500000000000018,2.5041560980029627,-4.236968890952685,-0.40095527668591224,-2.4579262057775373
0.33333333333333354,2.4688833691263232,-4.2265606800973767,-0.4216574498319664,-2.5140292409663343
0.3416666666666669,2.4337271934605078,-4.2085448754904888,-0.44282549628358386,-2.5697172092659035
0.35000000000000026,2.3987503703212538,-4.1830780914071202,-0.464456133908066,-2.6250358631357802
0.35833333333333361,2.3640143160048042,-4.1503363445302313,-0.48654647197347906,-2.6800334142594018
0.36666666666666697,2.3295789139977185,-4.1105120141353213,-0.50909402867509124,-2.734759773511525
0.37500000000000033,2.2955023902883878,-4.0638108753297324,-0.53209674234258875,-2.7892657979557778
0.38333333333333369,2.2618412128772665,-4.0104492780799159,-0.55555297645741319,-2.8436025625354899
0.39166666666666705,2.2286500140352703,-3.9506515295877205,-0.57946151874633778,-2.8978206713967634
0.40000000000000041,2.1959815334413553,-3.8846475219025782,-0.60382157473045683,-2.9519696208307393
0.40833333333333377,2.163886580041233,-3.8126706314564829,-0.62863275619693848,-3.0060972228327865
0.41666666666666713,2.132414010302377,-3.7349559032513899,-0.65389506512453144,-3.0602490954062675
0.42500000000000049,2.1016107204833303,-3.651738520256429,-0.67960887363439981,-3.1144682231042462
0.43333333333333385,2.0715216505714955,-3.5632525485077964,-0.70577490055766989,-3.1687945889817102
0.44166666666666721,2.0421897976549785,-3.4697299405748292,-0.73239418521290711,-3.2232648771651697
0.45000000000000057,2.0136562366619706,-3.3713997744284412,-0.75946805897364145,-3.2779122436476227
0.45833333333333393,1.9859601466078491,-3.2684877011689268,-0.78699811518102492,-3.3327661516734541
0.46666666666666728,1.9591388407194381,-3.1612155733026608,-0.81498617792262318,-3.3878522671622457
0.47500000000000064,1.9332277990436766,-3.0498012250175357,-0.84343427015778516,-3.4431924089953303
0.483333333333334,1.9082607023827436,-2.9344583768923784,-0.87234458162527617,-3.4988045486124224
0.49166666666666736,1.8842694666204884,-2.8153966393868801,-0.90171943692178946,-3.5547028531954266
0.50000000000000067,1.8612842767091442,-2.692821592015894,-0.93156126409214757,-3.6108977667129363
0.50833333333333397,1.8393336197664367,-2.5669349180652756,-0.96187256402470334,-3.6673961232264145
0.51666666666666727,1.8184443168888689,-2.4379345778408825,-0.99265588089961898,-3.7242012870873449
0.52500000000000058,1.7986415534163938,-2.3060150065806653,-1.0239137738940916,-3.7813133149585476
0.53333333333333388,1.7799489074874064,-2.1713673261619113,-1.0556487903077429,-3.8387291349524291
0.54166666666666718,1.7623883768025719,-2.0341795624964432,-1.0878634402336971,-3.8964427385780978
0.55000000000000049,1.7459804035737705,-1.8946368629530492,-1.1205601728666219,-3.9544453816158405
0.55833333333333379,1.7307438976732135,-1.7529217102336401,-1.1537413545083928,-4.0127257904815732
