Time,Theta,ThetaDot,X,XDot,Out1,Out2,Out3,Out4
2091.0887818000001,0.36676773724517908,0.063646600368613554,-1.0548797135403622e-05,-0.0027006319531081404,0,0,0,0
2091.1044075,0.36802696358144921,0.25024911756077894,-0.00030071082778099098,-0.071219598275895427,0,0,0,0
2091.1205559999999,0.36988258311257727,0.19149608483263661,-0.00064769259389087783,-0.0081158350323261991,0,0,0,0
2091.1372956,0.37125007164137819,0.13310224272508467,-0.00046889140676790645,0.054968060531716829,0,0,0,0
2091.1529768,0.37213200229526272,0.074960125811646419,0.00023555046132569008,0.11803804533529569,0,0,0,0
2091.1699813,0.37253005437126352,0.016962678054413295,0.0014655402655638766,0.18110004915276279,0,0,0,0
2091.1859451999999,0.37244501609245889,-0.040996915159869043,0.0032210346052826935,0.24415998566149838,0,0,0,0
2091.2020814000002,0.37187678596025864,-0.099025395982328138,0.0055020393338059154,0.30722376372317617,0,0,0,0
2091.2188795000002,0.37082437269723151,-0.15722960329889241,0.0083086095626291098,0.37029729872343448,0,0,0,0
2091.2353566000002,0.36928589378146309,-0.21571664140776722,0.011640849759773435,0.43338652379694614,0,0,0,0
2091.2519477000001,0.36725857257976313,-0.27459404740709098,0.015498913940669353,0.4964974007614717,0,0,0,0
2091.2680678000002,0.36473873409360796,-0.33396995647871525,0.019883005948429011,0.55963593057549066,0,0,0,0
2091.2845946000002,0.36172179933875398,-0.39395326418240256,0.024793379818767568,0.62280816311927323,0,0,0,0
2091.3009596000002,0.35820227838720659,-0.45465378477383928,0.030230340223089174,0.68602020607851166,0,0,0,0
2091.3172310999998,0.35417376210894719,-0.5161824044279224,0.036194242981311298,0.74927823268252824,0,0,0,0
2091.3343068999998,0.34962891266076318,-0.5786512280835262,0.042685495633806803,0.81258848801513672,0,0,0,0
2091.3503467999999,0.34455945278098282,-0.64217371842462756,0.049704558059338003,0.87595729357491803,0,0,0,0
2091.3663544000001,0.33895615396220685,-0.70686482527205829,0.057251943122975955,0.93939104971231457,0,0,0,0
2091.3822725,0.33280882358958508,-0.77284110337661882,0.065328217334672797,1.0028962355128375,0,0,0,0
2091.3980215000001,0.32708131942663204,-0.59046007554597413,0.073418550844994449,0.93450581257865639,0,0,0,0
2091.414573,0.32287151612915993,-0.4086005040948798,0.080938888776320717,0.86609732673036688,0,0,0,0
2091.4306858,0.31919716177244922,-0.47769576508951034,0.088404809586359059,0.92970675157976457,0,0,0,0
2091.4462576999999,0.31494373152559429,-0.54765345892606854,0.096400994169449375,0.99336484468377995,0,0,0,0
2091.4627667999998,0.3101035466990375,-0.61859967673973382,0.10492787569440105,1.0570786793637275,0,0,0,0
2091.4789562999999,0.30466787320864763,-0.69066171671571719,0.11398594644226927,1.1208553714806468,0,0,0,0
2091.4951907,0.29862691108599299,-0.76396819144780082,0.1235757581467133,1.1847020751790065,0,0,0,0
2091.5114638999999,0.29295763749371956,-0.5856168423706386,0.1331814515988656,1.1163927920169319,0,0,0,0
2091.5275341000001,0.28877232382618867,-0.40782626011160467,0.1422178548420428,1.048072526140055,0,0,0,0
2091.5439314,0.28507595902626315,-0.4842073614433135,0.15120159314120515,1.1120295045310753,0,0,0,0
2091.5600448999999,0.28073980046841795,-0.56145360655582277,0.16071849311971256,1.1760356861531538,0,0,0,0
2091.5768127000001,0.27575610161891362,-0.63970263526599358,0.17076899497287504,1.2400987951184719,0,0,0,0
2091.5932226999998,0.2701159651389507,-0.71909307759481245,0.18135360327470545,1.3042265566651574,0,0,0,0
2091.6096444999998,0.2638093343138696,-0.79976463142801524,0.19247288694361289,1.3684266851218487,0,0,0,0
2091.6260763999999,0.25782460932222118,-0.62581878493099552,0.20361006212712471,1.300232234641242,0,0,0,0
2091.6421144999999,0.25328679564595791,-0.45251835749148039,0.21417893125393003,1.2320334254089222,0,0,0,0
2091.6582874000001,0.2491885739188881,-0.53644507670157626,0.22469710696888712,1.2963572318429999,0,0,0,0
2091.6746496000001,0.24438736897618024,-0.62131808662348198,0.23575151891500659,1.3607348580531653,0,0,0,0
2091.6907692,0.23887471499299601,-0.70728601459830054,0.2473426478485049,1.4251745532774556,0,0,0,0
2091.7072776,0.23264090467050139,-0.79449823983895662,0.25947104304798335,1.4896845061693798,0,0,0,0
2091.7236484,0.22668393747938337,-0.62468902301708418,0.27161915166739442,1.4216069727813281,0,0,0,0
2091.7401371000001,0.22213924960319167,-0.45556497920444294,0.28319995512650886,1.3535315679002542,0,0,0,0
2091.7571395999998,0.21799023166239062,-0.54599588309319569,0.29473184212829273,1.4181693794845522,0,0,0,0
2091.7738927,0.21308402158593978,-0.63737657096168132,0.30680258156679996,1.4828609546408529,0,0,0,0
2091.7906469999998,0.20741208941275199,-0.72986458577120805,0.31941265526857976,1.5476149266041794,0,0,0,0
2091.8068659,0.20096459059704397,-0.82361790973991944,0.33256261654971409,1.6124398063763066,0,0,0,0
2091.8239647999999,0.19474766381005984,-0.65825087120121284,0.34573424031578881,1.5445055183266567,0,0,0,0
2091.8407388000001,0.18990568527710661,-0.49364818792158938,0.35833978030015839,1.4765801715011575,0,0,0,0
2091.8577995999999,0.18643299547460793,-0.32962724412426969,0.3703793075552313,1.4086626911253495,0,0,0,0
2091.8745761,0.18330506598840457,-0.42728645045402097,0.38237196326505696,1.4736418978377188,0,0,0,0
2091.8909631000001,0.17936058264321206,-0.52567349050556977,0.39490626565120812,1.5386619819104244,0,0,0,0
2091.9067799999998,0.17459282521012487,-0.62495604534062377,0.40798259128453412,1.6037321167183294,0,0,0,0
2091.9227039000002,0.16899367584788627,-0.72530185724757079,0.42160139260754381,1.6688613216698673,0,0,0,0
2091.9394262000001,0.16357805797179265,-0.5645286525767208,0.43524376955562599,1.6010749307090535,0,0,0,0
2091.9557445,0.15949938041661349,-0.40444837946096107,0.44832131423891447,1.5333019970506787,0,0,0,0
2091.9719245000001,0.15572643908547146,-0.50763368916340645,0.46135368542054306,1.5985522656123266,0,0,0,0
2091.9881823000001,0.15109041145701804,-0.61167115467380129,0.47492998619087712,1.6638495810248124,0,0,0,0
2092.0047236,0.14558351873390268,-0.7167341773617143,0.48905064463662545,1.7292031285475793,0,0,0,0
2092.0214084999998,0.14022546898635541,-0.55950496446614195,0.50319637054523025,1.6615456623633023,0,0,0,0
2092.0373540000001,0.13617474827473419,-0.40298811453454758,0.51677835437658159,1.5939055122923609,0,0,0,0
2092.0538336,0.13239576512749326,-0.51083354176957096,0.53031663101321025,1.6593798590331179,0,0,0,0
2092.069524,0.12771489518018644,-0.61952334789944008,0.54440069982463646,1.7249000537816288,0,0,0,0
2092.0863356,0.12212440539073255,-0.72923576392309208,0.55903097912209909,1.7904753276118928,0,0,0,0
2092.1027052999998,0.11664785305187354,-0.57568147331811603,0.57368785421304214,1.7229588920490599,0,0,0,0
2092.1186031000002,0.11244782465405033,-0.4228854614889499,0.58778218041512587,1.6554642046629893,0,0,0,0
2092.1350984999999,0.10848471614966101,-0.5354235149446287,0.60183432587101038,1.721163828753308,0,0,0,0
2092.1511943,0.1035805173852811,-0.64883184617126055,0.61643414229601523,1.7869096696389852,0,0,0,0
