Time,Theta,ThetaDot,X,XDot,Out1,Out2,Out3,Out4
2066.4816602000001,0.35628913205025747,0.061949277321261244,-1.0308207692658218e-05,-0.0026390473666766069,0,0,0,0
2066.4987648000001,0.35656531824409432,0.00050587810176605866,0.0002146692342834298,0.060584514433070301,0,0,0,0
2066.5157752,0.35632958509899593,-0.060929601726891248,0.00096650372172290004,0.12380766418315971,0,0,0,0
2066.5328543000001,0.35558155780969519,-0.12247001768382366,0.0022452164438024873,0.18703670601561129,0,0,0,0
2066.5497630999998,0.35431992065780615,-0.18422837076580822,0.0040508811522078619,0.25027795312873763,0,0,0,0
2066.5668808,0.35254241513581264,-0.24631797709191047,0.0063836242777829634,0.31353773825022691,0,0,0,0
2066.5838420999999,0.35024583666445358,-0.30885263554193509,0.0092436251328035044,0.37682242365690183,0,0,0,0
2066.5999155999998,0.34742602992446364,-0.37194679228889921,0.012631116194238097,0.44013841050708519,0,0,0,0
2066.6164785000001,0.34407788283314755,-0.43571570102941687,0.016546383461254192,0.50349214722170932,0,0,0,0
2066.6321007000001,0.34019531920672125,-0.50027557758390062,0.020989766877926468,0.56689013662319443,0,0,0,0
2066.6491718000002,0.3357712901610575,-0.56574374736872501,0.025961660809549821,0.63033894150626868,0,0,0,0
2066.6656925000002,0.3307977643167509,-0.63223878403229206,0.031462514558081481,0.69384518827177455,0,0,0,0
2066.6813780000002,0.32526571688960559,-0.69988063729319616,0.037492832898965163,0.75741556820247591,0,0,0,0
2066.6973484,0.32014300970091691,-0.51831129865256131,0.043537503482477473,0.68902823746426001,0,0,0,0
2066.7132040000001,0.31653144892399077,-0.33720908993639337,0.049012218853883863,0.62062643417330887,0,0,0,0
2066.7289907999998,0.31344690894802929,-0.40759053949087054,0.054432766289188202,0.68429023813555145,0,0,0,0
2066.7460728000001,0.30977307951978617,-0.47870563586117865,0.060384002746646862,0.74799559334280652,0,0,0,0
2066.7626574000001,0.30550334632754966,-0.5506827014122978,0.066866302692949561,0.81174972680068913,0,0,0,0
2066.7788231999998,0.30063002175659265,-0.62365109178103251,0.073880100955875619,0.87555990016688534,0,0,0,0
2066.7958364000001,0.29514433580993932,-0.69774131315728516,0.0814258930052707,0.93943340718197732,0,0,0,0
2066.8122201000001,0.29002545062213575,-0.5197644305008754,0.088987674782656498,0.87112294291377035,0,0,0,0
2066.8279296999999,0.2863876309145007,-0.34229001751807431,0.095980164254072603,0.80280338669907403,0,0,0,0
2066.8444654999998,0.28323559909570339,-0.41911157816192135,0.10292005794658145,0.86677579773170743,0,0,0,0
2066.8609301000001,0.27944056387585264,-0.49668047496022094,0.11039321602926522,0.93079079836605172,0,0,0,0
2066.8771513000002,0.27499575685073846,-0.57513524812166394,0.11840002392190559,0.99485619920043566,0,0,0,0
2066.8930653000002,0.2698932517650644,-0.65461531312841925,0.12694093214530405,1.0589798127807069,0,0,0,0
2066.9095854000002,0.26412395684943268,-0.73526105163995603,0.13601645630358397,1.1231694441596536,0,0,0,0
2066.9251192000002,0.25867707463688278,-0.56122350322801373,0.14510977603496791,1.0549635525674281,0,0,0,0
2066.9428542000001,0.25467812546298457,-0.38776519284691618,0.1536346963239151,0.98675375055751857,0,0,0,0
2066.9593338999998,0.25112082964483728,-0.47133458538548317,0.16210879017168139,1.0510547591150683,0,0,0,0
2066.9755774,0.24686397799835169,-0.5557351326616814,0.17111890504170374,1.1154031379035587,0,0,0,0
2066.9917223000002,0.24190006471962475,-0.64111531015325773,0.18066546814422249,1.1798071894514839,0,0,0,0
2067.0074215,0.23622034399118944,-0.72762429879561197,0.1907489757056747,1.2442751691530607,0,0,0,0
2067.0237439000002,0.23082271019728859,-0.55727654861620191,0.20085191208156117,1.176173328528284,0,0,0,0
2067.0400874000002,0.22684214444790166,-0.38753678694735483,0.21038733763900774,1.1080728013590537,0,0,0,0
2067.0564678999999,0.22326401968456577,-0.4769248401691793,0.21987352216752196,1.1726549795919039,0,0,0,0
2067.0728350999998,0.21893785775656172,-0.56714359115860657,0.22989806977812907,1.2372843374077682,0,0,0,0
2067.0891729999998,0.21385612465316284,-0.65834967146068069,0.24046140759939597,1.301969555521719,0,0,0,0
2067.1055310000002,0.2080099793104345,-0.75070017330059791,0.25156403474779543,1.3667192197870495,0,0,0,0
2067.1218921999998,0.20240477034480006,-0.58427474187003381,0.26268782210849095,1.2987423385631232,0,0,0,0
2067.1375867000002,0.19818369362672622,-0.41852037749280013,0.2732451620741308,1.2307721784727108,0,0,0,0
2067.1539337999998,0.19534186837978368,-0.25325421257053493,0.28323610733922833,1.1628077230718952,0,0,0,0
2067.1700569,0.19285767892431543,-0.34902192090376982,0.29317960404135063,1.2276915456769923,0,0,0,0
2067.1862663000002,0.18957321192346493,-0.44538558491509306,0.30366392439491785,1.2926090391776879,0,0,0,0
2067.2029879000002,0.18548285350512081,-0.54251100947231856,0.31468938500227667,1.357569405459206,0,0,0,0
2067.2193137999998,0.18057960752314436,-0.64056414344552337,0.32625637873178265,1.4225817340196714,0,0,0,0
2067.2362079999998,0.17485509441924835,-0.73971105831447048,0.33836537364555119,1.4876549660831324,0,0,0,0
2067.2527473999999,0.16932276885206329,-0.57807700967799647,0.35049758386404661,1.4198392890654268,0,0,0,0
2067.2690727999998,0.16513452019021307,-0.41714559381317795,0.36206471463046075,1.3520363258925296,0,0,0,0
2067.2852477000001,0.16228522584916036,-0.25672857011378658,0.37306686209060841,1.2842434114042782,0,0,0,0
2067.3012490000001,0.15974581182407965,-0.35922208653930521,0.38402359792829355,1.349453586403575,0,0,0,0
2067.3171029,0.15635005525083359,-0.46231726115479493,0.39552387595384797,1.4146972076606212,0,0,0,0
2067.3336275000001,0.15209226300001713,-0.56618797849988411,0.40756801190652076,1.4799837263038511,0,0,0,0
2067.3497511,0.1469652934138726,-0.67100797913996391,0.42015639965037777,1.5453224225015152,0,0,0,0
2067.3662442999998,0.14198921873875445,-0.51353198095642982,0.43276973907498539,1.4776525899084558,0,0,0,0
