Time,Theta
0,2.8274333882308138
0.0083333333333333332,2.8281390509142335
0.016666666666666666,2.8303495433619754
0.025000000000000001,2.8340629619950666
0.033333333333333333,2.8392760236098318
0.041666666666666664,2.8459840293588026
0.049999999999999996,2.8541808141171257
0.058333333333333327,2.8638586815784377
0.066666666666666666,2.8750083255704415
0.074999999999999997,2.8876187382592704
0.083333333333333329,2.901677106129076
0.09166666666666666,2.9171686948834514
0.099999999999999992,2.9340767247209798
0.10833333333333332,2.952382237788298
0.11666666666666665,2.9720639600072758
0.12499999999999999,2.9930981599007724
0.13333333333333333,3.0154585074915943
0.14166666666666666,3.0391159368038032
0.14999999999999999,3.064038515930823
0.15833333333333333,3.090191329021319
0.16666666666666666,3.1175363748373619
0.17499999999999999,-3.1371528204575601
0.18333333333333332,-3.1075500283428776
0.19166666666666665,-3.0779284889150214
0.19999999999999998,-3.0484748714527878
0.20833333333333331,-3.0190953745830638
0.21666666666666665,-2.9899764414690804
0.22499999999999998,-2.9610227646677183
0.23333333333333331,-2.9324193051630658
0.24166666666666664,-2.9040692981178489
0.24999999999999997,-2.8761550524239556
0.2583333333333333,-2.8485784744044556
0.26666666666666666,-2.8215181819195947
0.27500000000000002,-2.7948749565287825
0.28333333333333338,-2.7688228481323574
0.29166666666666674,-2.7432617801248678
0.3000000000000001,-2.7193024860083583
0.30833333333333346,-2.6969624767869358
0.31666666666666682,-2.6762567986634509
0.32500000000000018,-2.6571983043423097
0.33333333333333354,-2.6397979058161689
0.3416666666666669,-2.6240648068622026
0.35000000000000026,-2.6100067141989327
0.35833333333333361,-2.5976300268190387
0.36666666666666697,-2.5869400034323546
0.37500000000000033,-2.5779409082450702
0.38333333333333369,-2.5706361354850573
0.39166666666666705,-2.5650283131782246
0.40000000000000041,-2.56111938670406
0.40833333333333377,-2.5589106826256267
0.41666666666666713,-2.5584029532137844
0.42500000000000049,-2.5595964019790398
0.43333333333333385,-2.5624906903974636
0.44166666666666721,-2.5670849258785826
0.45000000000000057,-2.5733776308815792
0.45833333333333393,-2.5813666929496835
0.46666666666666728,-2.5910492953099875
0.47500000000000064,-2.6024218275863071
0.483333333333334,-2.6154797761069108
0.49166666666666736,-2.630217593269037
0.50000000000000067,-2.6466285454623488
0.50833333333333397,-2.6647045391698776
0.51666666666666727,-2.6844359250754044
0.52500000000000058,-2.7058112803299106
0.53333333333333388,-2.7288171695859851
0.54166666666666718,-2.7534378860160649
0.55000000000000049,-2.7796551743026705
0.55833333333333379,-2.8074479385340911
0.5666666666666671,-2.8367919390547702
0.5750000000000004,-2.8676594835882532
0.5833333333333337,-2.9000191193349929
0.59166666666666701,-2.9338353341865657
0.60000000000000031,-2.969068276604061
0.60833333333333361,-3.005673504966317
0.61666666666666692,-3.0436017781633788
0.62500000000000022,-3.0827988997356899
0.63333333333333353,-3.123205627780798
0.64166666666666683,3.1184276451561139
0.65000000000000013,3.0757995894110612
0.65833333333333344,3.0321696132907872
0.66666666666666674,2.9876163685887649
0.67500000000000004,2.9422226945850571
0.68333333333333335,2.8960751623697485
0.69166666666666665,2.8492635362533654
0.69999999999999996,2.8018801662392199
0.70833333333333326,2.754019329251451
0.71666666666666656,2.7057765395068487
0.72499999999999987,2.6572478498301186
0.73333333333333317,2.60852916571472
0.74166666666666647,2.5597155925475978
0.74999999999999978,2.5109008338122809
0.75833333333333308,2.4621766545430921
0.76666666666666639,2.4136324201782
0.77499999999999969,2.3653547166284934
0.78333333333333299,2.3174270531954284
0.7916666666666663,2.2699296462252345
0.7999999999999996,2.2229392782856761
0.8083333333333329,2.1765292253097286
0.81666666666666621,2.1307692425970504
0.82499999999999951,2.0857255997572346
0.83333333333333282,2.0414611545261954
0.84166666666666612,1.9980354557665396
0.84999999999999942,1.9555048667408959
0.85833333333333273,1.9139227007936039
0.86666666666666603,1.8733393627739889
0.87499999999999933,1.833802490785198
0.88333333333333264,1.7953570940692876
0.89166666666666594,1.7580456839849954
0.89999999999999925,1.7219083960613504
0.90833333333333255,1.6869831019952897
0.91666666666666585,1.6533055111946984
0.92499999999999916,1.6209092620492616
0.93333333333333246,1.5898260035466725
0.94166666666666576,1.5600854681524492
0.94999999999999907,1.5317155370523952
0.95833333333333237,1.5047422989339696
0.96666666666666567,1.4791901034738133
0.97499999999999898,1.4550816106207896
0.98333333333333228,1.4324378366340125
0.99166666666666559,1.4112781976695097
0.99999999999999889,1.3916205515220417
1.0083333333333322,1.3734812379333128
1.0166666666666655,1.356875117685767
1.0249999999999988,1.3418156105217807
1.0333333333333321,1.3283147317689044
1.0416666666666654,1.3163831274184241
1.0499999999999987,1.3060301073006417
1.058333333333332,1.2972636759278673
1.0666666666666653,1.2900905605356392
1.0749999999999986,1.2845162358431534
1.0833333333333319,1.2805449450732076
1.0916666666666652,1.278179716817144
1.0999999999999985,1.2771467881625835
1.1083333333333318,1.2771335757054654
1.1166666666666651,1.2781399802338649
1.1249999999999984,1.2801671952173985
1.1333333333333317,1.2832177060826193
1.1416666666666651,1.2872952887983606
1.1499999999999984,1.2924050077652534
1.1583333333333317,1.2985532130004858
1.166666666666665,1.3057475366058231
1.1749999999999983,1.3139968885040032
1.1833333333333316,1.3233114514256903
1.1916666666666649,1.3337026751260042
1.1999999999999982,1.3451832698058581
1.2083333333333315,1.3577671987083144
1.2166666666666648,1.3714696698531841
1.2249999999999981,1.3863071268629166
1.2333333333333314,1.4022972388181019
1.2416666666666647,1.4194588890596092
1.249999999999998,1.437812162824132
1.2583333333333313,1.4573783335575461
1.2666666666666646,1.4781798476921939
1.2749999999999979,1.500240307595198
1.2833333333333312,1.5235844522894224
1.2916666666666645,1.5482381354097412
1.2999999999999978,1.5742282996765762
1.3083333333333311,1.601582946936422
1.3166666666666644,1.6303311025239833
1.3249999999999977,1.6605027723296135
1.333333333333331,1.6921288904945271
1.3416666666666643,1.7252412550889131
1.3499999999999976,1.7598724484381694
1.358333333333331,1.7960557379336668
1.3666666666666643,1.8338249521823948
1.3749999999999976,1.8732143262045968
1.3833333333333309,1.9142583080785476
1.3916666666666642,1.9569913179694503
1.3999999999999975,2.0014474488997132
1.4083333333333308,2.047660096988376
1.4166666666666641,2.0956615073234492
1.4249999999999974,2.1454822203130801
1.4333333333333307,2.1971504025564124
1.441666666666664,2.2506910463566001
1.4499999999999973,2.3061250234648081
1.4583333333333306,2.3634679821216071
1.4666666666666639,2.4227290826849974
1.4749999999999972,2.4839095768776343
1.4833333333333305,2.5470012496352572
1.4916666666666638,2.611984761071581
1.4999999999999971,2.678827948951946
1.5083333333333304,2.7474841780529391
1.5166666666666637,2.8178908492792454
1.524999999999997,2.8899682042429125
1.5333333333333303,2.9636185746043719
1.5416666666666636,3.0387262235824934
1.5499999999999969,3.1151579041760753
1.5583333333333302,-3.0904210951519739
1.5666666666666635,-3.0118035647906569
1.5749999999999968,-2.932349329202014
1.5833333333333302,-2.8522405566593356
1.5916666666666635,-2.7716632581928207
1.5999999999999968,-2.6908034011485018
1.6083333333333301,-2.6098432176788369
1.6166666666666634,-2.5289579487902714
1.6249999999999967,-2.4483132026927814
1.63333333333333,-2.368063028258462
1.6416666666666633,-2.2883487251750516
1.6499999999999966,-2.2092983442836962
1.6583333333333299,-2.131026782282615
1.6666666666666632,-2.0536363468728824
1.6749999999999965,-1.9772176596652915
1.6833333333333298,-1.9018507703495529
1.6916666666666631,-1.827606371494088
1.6999999999999964,-1.7545470240554648
1.7083333333333297,-1.6827283254809189
1.716666666666663,-1.612199972709405
1.7249999999999963,-1.5430066900779305
1.7333333333333296,-1.4751890066381721
1.7416666666666629,-1.4087838787524403
1.7499999999999962,-1.3438251624292739
1.7583333333333295,-1.2803439461431245
1.7666666666666628,-1.2183687593122572
1.7749999999999961,-1.1579256745626294
1.7833333333333294,-1.0990383236682533
1.7916666666666627,-1.0417278478290306
1.799999999999996,-0.9860128028592462
1.8083333333333294,-0.93190903901002176
1.8166666666666627,-0.87942957362173202
1.824999999999996,-0.82858447269133573
1.8333333333333293,-0.77938075485985192
1.8416666666666626,-0.73182232841674999
1.8499999999999959,-0.68590996884078059
1.8583333333333292,-0.64164134131958639
1.8666666666666625,-0.59901106977666208
1.8749999999999958,-0.55801085132694739
1.8833333333333291,-0.51862961289233001
1.8916666666666624,-0.48085370500620384
1.8999999999999957,-0.4446671266502113
1.908333333333329,-0.41005177428471346
1.9166666666666623,-0.37698770801265269
1.9249999999999956,-0.34545342798560136
1.9333333333333289,-0.31542615463836132
1.9416666666666622,-0.28688210703749606
1.9499999999999955,-0.25979677446616006
1.9583333333333288,-0.23414517726830206
1.9666666666666621,-0.2099021138783172
1.9749999999999954,-0.1870423918203131
1.9833333333333287,-0.16554104124122565
1.991666666666662,-0.14537351022371245
1.9999999999999953,-0.12651584169844104
2.0083333333333289,-0.10894483223987433
2.0166666666666622,-0.092638173389897174
2.0249999999999955,-0.077574576418645735
2.0333333333333288,-0.063733881613060053
2.0416666666666621,-0.051097153293314559
2.0499999999999954,-0.039646761807673132
2.0583333333333287,-0.029366453759008707
2.066666666666662,-0.020241411681606435
2.0749999999999953,-0.012258304323925592
2.0833333333333286,-0.0054053286092728258
2.0916666666666619,0.00032775575203177539
2.0999999999999952,0.0049495981336119821
2.1083333333333285,0.0084672345960932829
2.1166666666666618,0.010886070589102056
2.1249999999999951,0.012209868238585423
2.1333333333333284,0.012440737825894194
2.1416666666666617,0.011579133185035085
2.149999999999995,0.0096238508641292696
2.1583333333333283,0.0065720330164421798
2.1666666666666616,0.0024191741055494469
2.1749999999999949,-0.0028408683715168475
2.1833333333333282,-0.0092158588198118022
2.1916666666666615,-0.016715163697756125
2.1999999999999948,-0.025349726321812011
2.2083333333333282,-0.034090788166145594
2.2166666666666615,-0.041771442404747547
2.2249999999999948,-0.048403685439574316
2.2333333333333281,-0.05399796825324947
2.2416666666666614,-0.059602995960525602
2.2499999999999947,-0.066405376652712123
2.258333333333328,-0.074414465783572428
2.2666666666666613,-0.082603161971023312
2.2749999999999946,-0.089807481211884699
2.2833333333333279,-0.0960391587647558
2.2916666666666612,-0.10130842010798122
2.2999999999999945,-0.10665911986696168
2.3083333333333278,-0.11327199840392156
2.3166666666666611,-0.12012218884275308
2.3249999999999944,-0.12604893187377067
2.3333333333333277,-0.13106217298227416
2.341666666666661,-0.13517037544235988
2.3499999999999943,-0.13941068909028129
2.3583333333333276,-0.14495649499004445
2.3666666666666609,-0.15181460715518763
2.3749999999999942,-0.15896645193987438
2.3833333333333275,-0.16525906072552693
2.3916666666666608,-0.17070324714174759
2.3999999999999941,-0.17530841591053459
2.4083333333333274,-0.17908256228036462
2.4166666666666607,-0.18305387094379008
2.424999999999994,-0.18838543837526328
2.4333333333333274,-0.19406409571205827
2.4416666666666607,-0.19894329094135249
2.449999999999994,-0.20303159272151222
2.4583333333333273,-0.20633621309074437
2.4666666666666606,-0.2098781514458625
2.4749999999999939,-0.21481248523727239
2.4833333333333272,-0.22013189312222425
2.4916666666666605,-0.22469669282316404
2.4999999999999938,-0.22851500408697337
2.5083333333333271,-0.23159364650181383
2.5166666666666604,-0.23393814353386175
2.5249999999999937,-0.23656049144843003
2.533333333333327,-0.24060608113875667
2.5416666666666603,-0.24507353790400691
2.5499999999999936,-0.2488299482340158
2.5583333333333269,-0.25188207648820549
2.5666666666666602,-0.25423544150955085
2.5749999999999935,-0.25689603505672054
2.5833333333333268,-0.26100236394904092
2.5916666666666601,-0.26555921018779149
2.5999999999999934,-0.26944086613863283
2.6083333333333267,-0.27265436897111178
2.61666666666666,-0.27520556528387946
2.6249999999999933,-0.27709911683231248
2.6333333333333266,-0.27833850527448906
2.6416666666666599,-0.27992007834902466
2.6499999999999932,-0.28297219521079209
2.6583333333333266,-0.28650557939762161
2.6666666666666599,-0.28940104874904637
2.6749999999999932,-0.29166390502026635
2.6833333333333265,-0.29329831056013311
2.6916666666666598,-0.29430729307446557
2.6999999999999931,-0.29568129826847583
2.7083333333333264,-0.29854215834317333
2.7166666666666597,-0.30190577159215637
2.724999999999993,-0.30465885794499464
2.7333333333333263,-0.30680648183848613
2.7416666666666596,-0.30835261167073813
2.7499999999999929,-0.30930012475300922
2.7583333333333262,-0.30965081098628394
2.7666666666666595,-0.31038843549822542
2.7749999999999928,-0.31262779139434244
2.7833333333333261,-0.31538923676640052
2.7916666666666594,-0.31756435759014406
2.7999999999999927,-0.31915718133039056
2.808333333333326,-0.3201706762011734
2.8166666666666593,-0.32060675514765119
2.8249999999999926,-0.32046627847871217
2.8333333333333259,-0.32072809843589195
2.8416666666666592,-0.3225018591298674
2.8499999999999925,-0.32481116340291089
2.8583333333333258,-0.32655110596863818
2.8666666666666591,-0.32772492726783214
2.8749999999999925,-0.32833483488432358
2.8833333333333258,-0.32838200665578304
2.8916666666666591,-0.32786659239854643
2.8999999999999924,-0.3267877142318229
2.9083333333333257,-0.32612018866138381
2.916666666666659,-0.32696990053700353
2.9249999999999923,-0.32836124671670641
2.9333333333333256,-0.32918978214178612
2.9416666666666589,-0.32945708411552416
2.9499999999999922,-0.32916370453420052
2.9583333333333255,-0.32830917076302973
2.9666666666666588,-0.32689198510724626
2.9749999999999921,-0.32588634959837121
2.9833333333333254,-0.32639774438145941
2.9916666666666587,-0.32745000501505855
2.999999999999992,-0.32793787901815946
3.0083333333333253,-0.32786232130709808
3.0166666666666586,-0.32722325758267456
3.0249999999999919,-0.32601958434857353
3.0333333333333252,-0.32424916752962768
3.0416666666666585,-0.32190883970410289
3.0499999999999918,-0.31997316903925027
3.0583333333333251,-0.31954882179056299
3.0666666666666584,-0.31965604715171791
3.0749999999999917,-0.31918505269074582
3.083333333333325,-0.31813504505628226
3.0916666666666583,-0.31650417586447527
3.0999999999999917,-0.31428953940531956
3.108333333333325,-0.31148716900093198
3.1166666666666583,-0.30907480302269458
3.1249999999999916,-0.30816303619065993
3.1333333333333249,-0.30776732226317383
3.1416666666666582,-0.30677219686859397
3.1499999999999915,-0.30517591904292557
3.1583333333333248,-0.30297565672549331
3.1666666666666581,-0.3001674834155148
3.1749999999999914,-0.29773328777130997
3.1833333333333247,-0.29678830918881877
3.191666666666658,-0.29634381045936425
3.1999999999999913,-0.29527956472210332
3.2083333333333246,-0.29359371367680137
3.2166666666666579,-0.29128327464244935
3.2249999999999912,-0.28834413726224128
3.2333333333333245,-0.28576216344330302
3.2416666666666578,-0.2846571310510832
3.2499999999999911,-0.28403585678677795
3.2583333333333244,-0.28277301032600932
3.2666666666666577,-0.28086638447557788
3.274999999999991,-0.27831261253768563
3.2833333333333243,-0.27510716488201076
3.2916666666666576,-0.2722399661913979
3.2999999999999909,-0.27083552177850712
3.3083333333333242,-0.26989564784000575
3.3166666666666575,-0.26828923661339815
3.3249999999999909,-0.26601347726830038
3.3333333333333242,-0.26306436037154979
3.3416666666666575,-0.25943667423865857
3.3499999999999908,-0.25612472136622333
3.3583333333333241,-0.25425817362136638
3.3666666666666574,-0.25283300175978546
3.3749999999999907,-0.25071132611163127
3.383333333333324,-0.2478894377979512
3.3916666666666573,-0.24436238442598851
3.3999999999999906,-0.24112927226942224
3.4083333333333239,-0.23932502956336976
3.4166666666666572,-0.23794115862092768
3.4249999999999905,-0.23583476837997447
3.4333333333333238,-0.23300220209360781
3.4416666666666571,-0.22943852132887463
3.4499999999999904,-0.22513750282883827
3.4583333333333237,-0.22110249144754179
3.466666666666657,-0.21847359000670613
3.4749999999999903,-0.21724782389908395
3.4833333333333236,-0.21641114694967153
3.4916666666666569,-0.21481458844639917
3.4999999999999902,-0.21245542562551398
3.5083333333333235,-0.20932960028282879
3.5166666666666568,-0.2054317169835361
3.5249999999999901,-0.2017710252365737
3.5333333333333234,-0.19949387834633556
3.5416666666666567,-0.19758037284504043
3.5499999999999901,-0.19487465713499999
3.5583333333333234,-0.19137210809287511
3.5666666666666567,-0.1870667274581061
3.57499999999999,-0.18297155610152913
3.5833333333333233,-0.18023732421553082
3.5916666666666566,-0.17886072768518554
3.5999999999999899,-0.17781809835717491
3.6083333333333232,-0.17594956264513334
3.6166666666666565,-0.17325199000565425
3.6249999999999898,-0.16972082877563968
3.6333333333333231,-0.16535010601776146
3.6416666666666564,-0.16115752669510683
3.6499999999999897,-0.15829892788442348
3.658333333333323,-0.15677073520877766
3.6666666666666563,-0.15554445211696918
3.6749999999999896,-0.15345473602869061
3.6833333333333229,-0.1504981252746595
3.6916666666666562,-0.14666969346060399
3.6999999999999895,-0.14299168601929671
3.7083333333333228,-0.14062461514253874
