-0.511875,-0.001258631152681325
-0.5117499999999999,-0.001258631152681325
-0.511625,-0.001258631152681325
-0.5115,-0.0009204990359571631
-0.5113749999999999,-0.001258631152681325
-0.51125,-0.001258631152681325
-0.5111249999999999,-0.001258631152681325
-0.511,-0.001258631152681325
-0.510875,-0.001258631152681325
-0.5107499999999999,-0.001258631152681325
-0.510625,-0.001258631152681325
-0.5105,-0.001258631152681325
-0.5103749999999999,-0.001258631152681325
-0.51025,-0.001258631152681325
-0.5101249999999999,-0.001258631152681325
-0.51,-0.001258631152681325
-0.509875,-0.001258631152681325
-0.5097499999999999,-0.001258631152681325
-0.509625,-0.001258631152681325
-0.5095,-0.001258631152681325
-0.5093749999999999,-0.001258631152681171
-0.50925,-0.0009204990359571631
-0.5091249999999999,-0.001258631152681325
-0.509,-0.001258631152681325
-0.508875,-0.001258631152681325
-0.5087499999999999,-0.001258631152681325
-0.508625,-0.001258631152681325
-0.5085,-0.001258631152681325
-0.5083749999999999,-0.001258631152681325
-0.50825,-0.001258631152681325
-0.5081249999999999,-0.001258631152681325
-0.508,-0.001258631152681325
-0.507875,-0.001258631152681325
-0.5077499999999999,-0.001258631152681325
-0.507625,-0.001258631152681325
-0.5075,-0.001258631152681325
-0.5073749999999999,-0.001258631152681325
-0.50725,-0.001258631152681325
-0.5071249999999999,-0.001258631152681325
-0.507,-0.001258631152681325
-0.506875,-0.001258631152681325
-0.5067499999999999,-0.001258631152681325
-0.506625,-0.001258631152681325
-0.5065,-0.001258631152681325
-0.5063749999999999,-0.001258631152681325
-0.50625,-0.001258631152681325
-0.5061249999999999,-0.001258631152681325
-0.506,-0.001258631152681325
-0.505875,-0.001258631152681325
-0.5057499999999999,-0.001258631152681325
-0.505625,-0.001258631152681325
-0.5054999999999999,-0.001258631152681325
-0.5053749999999999,-0.001258631152681325
-0.50525,-0.001258631152681325
-0.5051249999999999,-0.001258631152681325
-0.505,-0.001258631152681325
-0.504875,-0.001258631152681325
-0.5047499999999999,-0.001258631152681325
-0.504625,-0.001258631152681325
-0.5044999999999999,-0.001258631152681325
-0.5043749999999999,-0.001258631152681325
-0.50425,-0.001258631152681325
-0.5041249999999999,-0.001258631152681325
-0.504,-0.001258631152681325
-0.503875,-0.001258631152681325
-0.5037499999999999,-0.001258631152681325
-0.503625,-0.001258631152681325
-0.5034999999999999,-0.001258631152681325
-0.5033749999999999,-0.001258631152681325
-0.50325,-0.001258631152681325
-0.5031249999999999,-0.001258631152681325
-0.503,-0.001258631152681325
-0.502875,-0.001258631152681325
-0.5027499999999999,-0.001258631152681325
-0.502625,-0.001258631152681325
-0.5024999999999999,-0.001258631152681325
-0.5023749999999999,-0.001258631152681325
-0.50225,-0.001258631152681325
-0.5021249999999999,-0.001258631152681325
-0.502,-0.001258631152681325
-0.501875,-0.001258631152681325
-0.5017499999999999,-0.001258631152681325
-0.501625,-0.001258631152681325
-0.5014999999999999,-0.001258631152681325
-0.5013749999999999,-0.001258631152681325
-0.50125,-0.001258631152681325
-0.5011249999999999,-0.001258631152681325
-0.501,-0.001258631152681325
-0.500875,-0.001258631152681325
-0.5007499999999999,-0.001258631152681325
-0.500625,-0.001258631152681325
-0.5004999999999999,-0.001258631152681325
-0.5003749999999999,-0.001258631152681325
-0.50025,-0.001258631152681325
-0.5001249999999999,-0.001258631152681325
-0.5,-0.001258631152681325
-0.499875,-0.001258631152681325
-0.49975,-0.001258631152681325
-0.499625,-0.0009204990359571631
-0.4995,-0.001258631152681325
-0.499375,-0.001258631152681325
-0.49925,-0.001258631152681325
-0.499125,-0.001258631152681325
-0.499,-0.001258631152681325
-0.498875,-0.001258631152681325
-0.49875,-0.001258631152681325
-0.498625,-0.001258631152681325
-0.4985,-0.001258631152681325
-0.498375,-0.001258631152681325
-0.49825,-0.001258631152681325
-0.498125,-0.0009204990359571631
-0.498,-0.001258631152681325
-0.497875,-0.001258631152681325
-0.49775,-0.001258631152681325
-0.497625,-0.001258631152681325
-0.4975,-0.001258631152681325
-0.497375,-0.001258631152681325
-0.49725,-0.001258631152681325
-0.497125,-0.001258631152681325
-0.497,-0.001258631152681325
-0.496875,-0.001258631152681325
-0.49675,-0.001258631152681325
-0.496625,-0.001258631152681325
-0.4965,-0.001258631152681325
-0.496375,-0.001258631152681325
-0.49625,-0.001258631152681325
-0.496125,-0.001258631152681325
-0.496,-0.001258631152681325
-0.495875,-0.001258631152681325
-0.49575,-0.001258631152681325
-0.495625,-0.001258631152681325
-0.4955,-0.001258631152681325
-0.495375,-0.001258631152681325
-0.49525,-0.001258631152681325
-0.495125,-0.001258631152681325
-0.495,-0.001258631152681325
-0.494875,-0.001258631152681325
-0.49475,-0.001258631152681325
-0.494625,-0.001258631152681325
-0.4945,-0.001258631152681325
-0.494375,-0.001258631152681325
-0.49425,-0.001258631152681325
-0.494125,-0.001258631152681325
-0.494,-0.001258631152681325
-0.493875,-0.001258631152681325
-0.49375,-0.001258631152681325
-0.493625,-0.001258631152681325
-0.4935,-0.001258631152681325
-0.493375,-0.001258631152681325
-0.49325,-0.001258631152681325
-0.493125,-0.0009204990359571631
-0.493,-0.0009204990359571631
-0.492875,-0.001258631152681325
-0.49275,-0.0009204990359571631
-0.492625,-0.001258631152681325
-0.4925,-0.001258631152681325
-0.492375,-0.001258631152681325
-0.49225,-0.001258631152681325
-0.492125,-0.001258631152681325
-0.492,-0.001258631152681325
-0.491875,-0.001258631152681325
-0.49175,-0.001258631152681325
-0.491625,-0.001258631152681325
-0.4915,-0.001258631152681325
-0.491375,-0.001258631152681325
-0.49125,-0.001258631152681325
-0.491125,-0.001258631152681325
-0.491,-0.001258631152681325
-0.490875,-0.001258631152681325
-0.49075,-0.001258631152681325
-0.490625,-0.001258631152681325
-0.4905,-0.001258631152681325
