Time,Theta,ThetaDot,X,XDot
0.0083333333333333332,2.8904388673057806,0.044443414833485115,7.6442889357379283e-06,0.001956770080031517
0.016666666666666666,2.8914840581987793,0.21717780493306943,0.00029041016396331683,0.070170493547770996
0.025000000000000001,2.8939679944606249,0.38969922715185168,0.0011416265005592739,0.13838498132639165
0.033333333333333333,2.8978881980436744,0.56182716293341928,0.0025613002513892617,0.20660027800367828
0.041666666666666664,2.9032406742806947,0.73337767501019191,0.0045494359971472061,0.27481566533320978
0.049999999999999996,2.9100198774791668,0.90416190004169472,0.0071060282646618024,0.34302932448992624
0.058333333333333327,2.9182186641364383,1.0739845911159005,0.010231051066735653,0.41123800825876189
0.066666666666666666,2.927828234265335,1.2426427295261018,0.013924444761445437,0.47943672708100804
0.074999999999999997,2.9388380614921377,1.4099242280198714,0.018186100363614153,0.54761845348511073
0.083333333333333329,2.9512358127861296,1.5756067509370362,0.023015841481549223,0.61577385012300134
0.09166666666666666,2.9650072589052412,1.7394566801400895,0.02841340409855405,0.68389102738252738
0.099999999999999992,2.9801361768970134,1.9012282591704348,0.034378414471444831,0.75195533730308994
0.10833333333333332,2.9966042462775313,2.0606629513563446,0.040910365477173236,0.81994921122559894
0.11666666666666665,3.0143909408198217,2.2174890503123095,0.048008591802960042,0.88785204918781679
0.12499999999999999,3.0334734182111478,2.3714215830063061,0.055672244443735877,0.95564016944965069
0.13333333333333333,3.0538264101758008,2.5221625458873951,0.063900265041092474,1.0232868266089441
0.14166666666666666,3.0754221159927915,2.6694015129921458,0.072691360667518926,1.0907623064515266
0.14999999999999999,3.0982301026485466,2.8128166510239958,0.0820439797247942,1.1580341048767679
0.15833333333333333,3.1222172151323293,2.9520761697168911,0.091956289681648845,1.225067196869827
0.16666666666666666,-3.1358378065974772,3.0868402260547714,0.10242615741821531,1.2918243994945922
0.17499999999999999,-3.1096031570844733,3.2167632879952328,0.11345113296800298,1.3582668302318719
0.18333333333333332,-3.0833463298784478,3.0752470967516414,0.12450773107160147,1.291068579072572
0.19166666666666665,-3.0582867712242905,2.9291964060570197,0.13500326272829172,1.2236011046957007
0.19999999999999998,-3.0344608458723461,2.7789736618102236,0.14493564714826293,1.1559056142791471
0.20833333333333331,-3.0119019403571796,2.6249301182402518,0.15430313635359427,1.0880205292878793
0.21666666666666665,-2.9906405643266765,2.4674038697047469,0.16310429041099517,1.0199811079231971
0.22499999999999998,-2.9707044661728781,2.3067184155657317,0.17133794995370416,0.95181917808093464
0.23333333333333331,-2.9521187586380062,2.1431817263725477,0.17900320688898266,0.8835629741144212
0.24166666666666664,-2.93490605037573,1.9770857695887489,0.18609937412314839,0.81523706863805678
0.24999999999999997,-2.919086579822213,1.8087064469745961,0.19262595505759195,0.74686238934070404
0.2583333333333333,-2.9046783481434613,1.6383038929652036,0.19858261352294801,0.67845631020283004
0.26666666666666666,-2.8916972484494967,1.4661230833526107,0.20396914472983274,0.61003280650498015
0.27500000000000002,-2.8801571888814337,1.2923947056471421,0.20878544772755667,0.54160266344870889
0.28333333333333338,-2.8700702075697144,1.1173362460439908,0.21303149978014493,0.47317372895947335
0.29166666666666674,-2.8614465778203386,0.94115325240029302,0.21670733299401482,0.40475120219026473
0.3000000000000001,-2.85429490220513,0.76404073756130131,0.21981301346505,0.33633795029609242
0.30833333333333346,-2.8486221945096277,0.58618469237310045,0.22234862315509146,0.26793484712071275
0.31666666666666682,-2.8444339487289008,0.40776368247884309,0.22431424465893285,0.19954112846257055
0.32500000000000018,-2.8417341945002756,0.22895050728610911,0.22570994898217808,0.13115475951620625
0.33333333333333354,-2.8405255385273067,0.049913903148508923,0.22653578641683073,0.062772810880806496
0.3416666666666669,-2.8408091916870659,-0.12917972428995814,0.22679178057401334,-0.0056081598376936806
0.35000000000000026,-2.8425849816295417,-0.30816455155984729,0.22647792561034433,-0.073991723348779445
0.35833333333333361,-2.8458513507807091,-0.48687358440542727,0.22559418666468839,-0.14238119317633902
0.36666666666666697,-2.8506053397570308,-0.66513691185239721,0.2241405035036298,-0.21077924151840122
0.37500000000000033,-2.8568425562963049,-0.84277997935102,0.22211679735545073,-0.27918751878128983
0.38333333333333369,-2.8645571299153438,-1.0196218945270332,0.21952298089197528,-0.34760627942723421
0.39166666666666705,-2.8737416526263462,-1.195473781422375,0.21635897129377205,-0.41603401728812917
0.40000000000000041,-2.8843871061879729,-1.3701372022687983,0.2126247063053554,-0.48446711418697946
0.40833333333333377,-2.896482776540565,-1.5434026697248271,0.20832016315181998,-0.55289950655227138
0.41666666666666713,-2.9100161562831781,-1.7150482769924755,0.20344538014558392,-0.62132237567956172
0.42500000000000049,-2.9249728362975356,-1.8848384781318539,0.19800048076072724,-0.68972386834795962
0.43333333333333385,-2.9413363879130712,-2.0525230559588192,0.19198569989227951,-0.75808885558218198
0.44166666666666721,-2.9590882373382161,-2.2178363198139368,0.18540141194876261,-0.82639873839304545
0.45000000000000057,-2.9782075344528867,-2.3804965798146682,0.17824816034899432,-0.89463131024330445
0.45833333333333393,-2.9986710184592287,-2.5402059474444911,0.17052668791006986,-0.96276068666759917
0.46666666666666728,-3.0204528833105986,-2.6966505139127936,0.16223796752495342,-1.0307573128063428
0.47500000000000064,-3.0435246462664352,-2.849500957003936,0.15338323243864796,-1.0985880594652979
0.483333333333334,-3.0678550233312687,-2.9984136234750696,0.14396400534597267,-1.1662164175553236
0.49166666666666736,-3.0934098157027909,-3.1430321268569128,0.13398212545712271,-1.2336027992802185
0.50000000000000067,-3.1201518116450448,-3.2829894892785529,0.12343977261588568,-1.3007049521295562
0.50833333333333397,3.1351445987959341,-3.4179108404078047,0.11233948751675533,-1.3674784885454119
0.51666666666666727,3.1061522485249315,-3.5474166668147586,0.10068418705853746,-1.4338775300759001
0.52500000000000058,3.0761030607866093,-3.6711265814704781,0.088477173900338477,-1.4998554599923846
0.53333333333333388,3.0450468114873539,-3.78866355659662,0.075722139356921639,-1.5653657729110708
0.54166666666666718,3.0130363905941313,-3.8996585350892552,0.062423158888301078,-1.6303630042001995
0.55000000000000049,2.980127716798604,-4.0037553081134192,0.048584679604435625,-1.6948037162384582
0.55833333333333379,2.9463796109290095,-4.1006155214151976,0.034211499417945469,-1.7586475133554702
0.5666666666666671,2.9118536276409133,-4.1899236528016113,0.019308737730067433,-1.8218580530033432
0.5750000000000004,2.8766138462868152,-4.2713917903874563,0.003881797817823798,-1.8844040178385606
0.5833333333333337,2.8407266233058368,-4.3447640375238814,-0.012063678609758939,-1.946260012328014
0.59166666666666701,2.8042603099065784,-4.4098203770710196,-0.028521863917770639,-2.0074073485006871
0.60000000000000031,2.7672849401494912,-4.4663798452309429,-0.045486803061376008,-2.0678346886475443
0.60833333333333361,2.7298718956816792,-4.5143028928628661,-0.06295247680997447,-2.1275385180287731
0.61666666666666692,2.6920935542581206,-4.5534928483692472,-0.080912868179804934,-2.1865234276799841
0.62500000000000022,2.6540229297380256,-4.5838964382817124,-0.099362030441174531,-2.2448021957387576
0.63333333333333353,2.6157333114366748,-4.6055033663752738,-0.11829415500498298,-2.3023956647313755
0.64166666666666683,2.5772979105330065,-4.6183449960223122,-0.13770363750739725,-2.3593324212951838
0.65000000000000013,2.5387895207014823,-4.6224922202274543,-0.15758514049893912,-2.4156482932059014
0.65833333333333344,2.500280199299513,-4.6180526365363592,-0.1779336512972102,-2.4713856857573604
0.66666666666666674,2.4618409743656269,-4.6051671677621098,-0.19874453376906298,-2.5265927850716374
0.67500000000000004,2.423541581448434,-4.5840062831638839,-0.22001357305337943,-2.5813226595460947
0.68333333333333335,2.3854502329770826,-4.5547659782763565,-0.24173701250349972,-2.6356322923031441
0.69166666666666665,2.3476334215820263,-4.5176636658465608,-0.26391158240264773,-2.6895815773042173
0.69999999999999996,2.3101557575525558,-4.4729341168013637,-0.2865345202717674,-2.7432323099661424
0.70833333333333326,2.2730798395322247,-4.4208255707957766,-0.30960358283480349,-2.7966472000149492
0.71666666666666656,2.2364661566453807,-4.3615961128111707,-0.33311704992244912,-2.8498889303142274
0.72499999999999987,2.200373019540192,-4.2955103875565745,-0.35707372077581651,-2.9030192808989996
0.73333333333333317,2.1648565173320891,-4.2228366989099682,-0.38147290335352935,-2.9560983327839359
0.74166666666666647,2.1299704971286832,-4.1438445187969783,-0.40631439734928504,-3.0091837615897026
0.74999999999999978,2.0957665626946138,-4.0588024098071696,-0.43159847169405341,-3.0623302268651362
0.75833333333333308,2.0622940888466439,-3.9679763491479267,-0.45732583735137489,-3.1155888593233039
0.76666666666666639,2.0296002483261031,-3.8716284285175502,-0.48349761622028187,-3.1690068451359616
0.77499999999999969,1.9977300481466049,-3.7700158951229739,-0.5101153069431873,-3.222627103965269
0.78333333333333299,1.9667263727301987,-3.6633904931257386,-0.53718074838067653,-3.2764880555320985
0.7916666666666663,1.9366300314978011,-3.5519980618719234,-0.5646960814661971,-3.3306234681744895
0.7999999999999996,1.9074798089465608,-3.4360783468615468,-0.59266371009534635,-3.3850623819679844
0.8083333333333329,1.8793125156087882,-3.3158649810235716,-0.62108626164038117,-3.4398290984846387
0.81666666666666621,1.8521630386293921,-3.1915855969774229,-0.64996654761363981,-3.4949432290830988
0.82499999999999951,1.8260643910107872,-3.0634620351125532,-0.67930752493607172,-3.5504197936781523
0.83333333333333282,1.8010477588489475,-2.9317106170911318,-0.7091122582007986,-3.6062693621737449
0.84166666666666612,1.7771425461179564,-2.7965424594255079,-0.739383883257834,-3.662498231108493
0.84999999999999942,1.7543764167518656,-2.6581638068174009,-0.77012557238574153,-3.7191086285177466
0.85833333333333273,1.7327753339229766,-2.5167763697475301,-0.80134050125967404,-3.7760989405315604
0.86666666666666603,1.7123635965273962,-2.3725776552082363,-0.8330318178733892,-3.8334639537819166
0.87499999999999933,1.6931638729656846,-2.2257612833640037,-0.86520261352568106,-3.8911951082702925
0.88333333333333264,1.6751972323531938,-2.0765172862366161,-0.89785589593940307,-3.9492807559378393
0.89166666666666594,1.6584831733162502,-1.9250323872112065,-0.93099456454393636,-4.0077064207779944
0.89999999999999925,1.6430396505317877,-1.7714902622464677,-0.96462138791963614,-4.0664550569301685
0.90833333333333255,1.6288830991544336,-1.6160717851714435,-0.99873898337543165,-4.1255073017887369
0.91666666666666585,1.6160284572511103,-1.4589552604075759,-1.0333497986083549,-4.1848417217499065
0.92499999999999916,1.6044891863332145,-1.3003166469275906,-1.0684560953762143,-4.2444350487953866
0.93333333333333246,1.5942772900442088,-1.1403297773227838,-1.1040599351018272,-4.3042624066711683
0.94166666666666576,1.5854033310290401,-0.97916657557394648,-1.1401631663189822,-4.36429752595647
0.94999999999999907,1.5778764459837957,-0.81699727658827337,-1.1767674138664455,-4.4245129478258756
0.95833333333333237,1.5717043588611517,-0.6539906498545196,-1.2138740697365518,-4.4848802167804518
0.96666666666666567,1.566892823244268,-0.49066825050544877,-1.2510108005534626,-4.4241578705447084
0.97499999999999898,1.5634402085937678,-0.32785412807538922,-1.2876418928368016,-4.3635276495630615
0.98333333333333228,1.5613429214595189,-0.16538377193367576,-1.3237679953750667,-4.3029591797453675
0.99166666666666559,1.5605987414254481,-0.0030921740124730829,-1.3593895051936444,-4.2424224071238843
0.99999999999999889,1.5612068243047208,0.15918592849739838,-1.3945065696317454,-4.1818874460739153
1.0083333333333322,1.5631677033218705,0.32161581252593296,-1.4291190871449666,-4.1213244254421193
1.0166666666666655,1.5664832882919728,0.48436252875482755,-1.4632267068237417,-4.0607033345483963
1.0249999999999988,1.5711568627919441,0.6475906596908102,-1.4968288266342706,-3.9999938710207008
1.0333333333333321,1.5771930793034268,0.81146407419507505,-1.5299245904050187,-3.9391652924826337
1.0416666666666654,1.5845979522888058,0.97614567610269831,-1.5625128835991777,-3.8781862742421147
1.0499999999999987,1.5933788491400267,1.141797143962179,-1.5945923279320993,-3.8170247753279716
1.058333333333332,1.6035444789119286,1.3085786580644307,-1.6261612749132839,-3.7556479154931099
1.0666666666666653,1.6151048787155979,1.476648609767492,-1.6572177984156355,-3.6940218661525224
1.0749999999999986,1.6280713975999364,1.6461632866003095,-1.6877596864010653,-3.6321117586575142
1.0833333333333319,1.6424566776880374,1.8172765246758034,-1.717784431961848,-3.5698816138312477
1.0916666666666652,1.6582746322551305,1.9901393174766056,-1.7472892238722071,-3.5072942973135306
1.0999999999999985,1.6755404203321567,2.1648993670002423,-1.7762709368852816,-3.4443115059944613
1.1083333333333318,1.6942704172879715,2.3417005594561959,-1.8047261220578739,-3.3808937916680484
1.1166666666666651,1.7144821806773185,2.5206823430776701,-1.832650997440189,-3.3170006290197565
