Time,Theta,ThetaDot,X,XDot,Out1,Out2,Out3,Out4
1648.3926157999999,0.17814761439527091,0.031755427334017212,-5.5486055948730016e-06,-0.0014205862738019741,0,0,0,0
1648.4083509,0.17904741998454032,0.1943821881804477,-0.00028254118639372579,-0.06930044359362017,0,0,0,0
1648.4248599,0.18028142697035529,0.09565214505140078,-0.00060603839603567684,-0.0042773752763583068,0,0,0,0
1648.4408498,0.18069348742910732,-0.0029022455496938073,-0.00038772181707935713,0.060735839271127336,0,0,0,0
1648.4571301000001,0.18028440058019907,-0.10145110294418021,0.00037236385744094839,0.1257487822133207,0,0,0,0
1648.4735072000001,0.17905354807915311,-0.20016452624660358,0.0016742538011851099,0.19077103496006995,0,0,0,0
1648.4904054000001,0.17699889408529856,-0.29921261961835199,0.0035180629446122285,0.25581215153429071,0,0,0,0
1648.5070327000001,0.17411698513882704,-0.39876551129289362,0.0059039856390430629,0.32088163064885744,0,0,0,0
1648.5236984000001,0.17142612158940931,-0.23699596314889643,0.0083129832062099635,0.25303878875358632,0,0,0,0
1648.5400866,0.17008205358018272,-0.075521206407482777,0.010156647491954182,0.18520143841618397,0,0,0,0
1648.5559687,0.16905924196254954,-0.17628542222051599,0.011954365679378924,0.25032293642453152,0,0,0,0
1648.5724001000001,0.16719570887367405,-0.27734125900212142,0.014294820278303521,0.31546080038890068,0,0,0,0
1648.5889301,0.16448834949341598,-0.37886142313749605,0.017178185245863072,0.38062463669621699,0,0,0,0
1648.605517,0.16093261986248814,-0.4810185971090733,0.020604714270233658,0.44582396290097276,0,0,0,0
1648.6215026,0.15754846433752481,-0.32127795981029661,0.024055199332864083,0.37805887498631358,0,0,0,0
1648.6383398,0.15549376953444749,-0.16194131825636449,0.026941011727947727,0.31030244411011654,0,0,0,0
1648.6550508,0.15476592330031647,-0.002815205505269822,0.029262208414314372,0.24255070862132644,0,0,0,0
1648.6719682,0.15433706746625722,-0.10661106278149338,0.031538414119002822,0.30781867205723085,0,0,0,0
1648.6888406999999,0.1530427029289112,-0.21057723304748846,0.034358549851678064,0.37309613445904771,0,0,0,0
1648.7053218999999,0.15088072120514029,-0.31489014303745405,0.037722732953663851,0.4383928605750505,0,0,0,0
1648.7212648,0.1478475438680133,-0.41972614108228073,0.041631161864490042,0.50371853764786534,0,0,0,0
1648.7379458,0.14496649731609518,-0.26193539512370945,0.045564375885429415,0.43602361389903277,0,0,0,0
1648.7538480999999,0.14339891791301668,-0.10448283946607548,0.048933500523293726,0.36833686106250574,0,0,0,0
1648.7705693,0.1421137369871949,-0.21063755170698495,0.052258368705817237,0.43372030566502562,0,0,0,0
1648.7873652000001,0.13994271253885632,-0.31713649195535187,0.05612816630699502,0.49912273408997965,0,0,0,0
1648.8041184000001,0.13688227752544957,-0.42415844223899429,0.060543089660400201,0.56455388959552477,0,0,0,0
1648.820929,0.1339576705657802,-0.26806604326446526,0.064983518391773146,0.49692407649948239,0,0,0,0
1648.837495,0.13233232504876555,-0.11232515738280183,0.06886040481588665,0.42930350404416084,0,0,0,0
1648.8532087000001,0.13097317420517329,-0.22068817575018695,0.072693745441816074,0.49479382651052206,0,0,0,0
1648.8696841999999,0.12870972391491245,-0.32940949916442808,0.077072908479173571,0.56030373919806231,0,0,0,0
1648.8861578000001,0.12553828078431997,-0.43867021233385844,0.081998095436022017,0.62584301348442917,0,0,0,0
1648.9026787,0.12248577497791367,-0.28436630297796089,0.086949539848941201,0.55828338566424318,0,0,0,0
1648.9189999,0.12071752117463502,-0.13044071810913538,0.091338032960639332,0.49073449290321658,0,0,0,0
1648.9353719000001,0.11919840503410474,-0.24111357249755094,0.095683733610423899,0.55633646352725574,0,0,0,0
1648.9516885,0.11675562213413734,-0.35217551547563292,0.10057619278419536,0.621959487649557,0,0,0,0
1648.9675573,0.11338521379692598,-0.46380985692836474,0.10601562418226676,0.68761333199579633,0,0,0,0
1648.9844943999999,0.11011562212898811,-0.31145618944271458,0.11148212511766219,0.6201318986124682,0,0,0,0
1649.0013409000001,0.10811386578369726,-0.15952287876183247,0.11638633478359972,0.55266328191499836,0,0,0,0
1649.0183045000001,0.10737721507186823,-0.0078116969088289859,0.1207283371977023,0.48520158375153444,0,0,0,0
1649.0353462999999,0.10687002555526116,-0.12100399359658989,0.12502840604008916,0.55092339692308212,0,0,0,0
1649.0526454000001,0.10541896269127043,-0.23438396382923996,0.12987618910989263,0.61665527907992879,0,0,0,0
1649.069045,0.10302173493430017,-0.34813783131759768,0.13527180906795377,0.6824071338561124,0,0,0,0
1649.0856289000001,0.099674499990555651,-0.46245150589159167,0.14121547064737056,0.74818873594698343,0,0,0,0
1649.1014783000001,0.096407589695757967,-0.31231089693944525,0.14718711462389689,0.68079665733678452,0,0,0,0
1649.117612,0.094390036774605099,-0.16259965117348468,0.15259721716965671,0.61341864381411304,0,0,0,0
1649.1344523,0.09361903985082734,-0.013118690433471502,0.15744587080901726,0.54604831376188667,0,0,0,0
1649.1513841999999,0.093057167075547426,-0.12899001194857806,0.16225349680980819,0.61189847848418089,0,0,0,0
1649.1681226000001,0.091529055259568795,-0.24505979900793765,0.16760990829667125,0.67775913427982415,0,0,0,0
1649.1843876,0.089032313568023116,-0.36151665865242599,0.17351523135364869,0.7436401579353461,0,0,0,0
1649.2006604999999,0.085562980867554428,-0.47854879729761768,0.17996967384241144,0.809551277643758,0,0,0,0
1649.2168273,0.082152861567553206,-0.33073470344820466,0.18645304650215852,0.74225539482551262,0,0,0,0
1649.2330483000001,0.079972582514152374,-0.18338304032481223,0.19237568782992137,0.67497566811441367,0,0,0,0
1649.2492554999999,0.079019068658623362,-0.03629424078031665,0.19773770607443955,0.60770527843521349,0,0,0,0
1649.2651889000001,0.078253042227718408,-0.15499447536055763,0.20305966587949925,0.67369037209467619,0,0,0,0
1649.2819308999999,0.076497050651416307,-0.27393244810511025,0.20893154284519594,0.73968780509514287,0,0,0,0
1649.2985512,0.073748367032939618,-0.39329899640078447,0.21535347815756764,0.80570737208245069,0,0,0,0
1649.3147208,0.070002676090988508,-0.51328442027827326,0.22232569396659699,0.87175868423006586,0,0,0,0
