Time,Theta,ThetaDot,X,XDot,Out1,Out2,Out3,Out4
492.55230369999998,-0.31437432564533413,-0.055061219181659751,9.296750484536177e-06,0.0023801318065668903,0,0,0,0
492.56945050000002,-0.31455781721107196,0.015421078737857412,-0.00021951410903666294,-0.061272625974740202,0,0,0,0
492.58519109999997,-0.31415396640373988,0.085923510667908681,-0.00097876418021691086,-0.12492656332867967,0,0,0,0
492.60202930000003,-0.31316210414290763,0.15657442517808576,-0.0022684917806635226,-0.18858897379628728,0,0,0,0
492.61823010000001,-0.31158049120500386,0.22750234617813891,-0.0040887960308327491,-0.25226715812450967,0,0,0,0
492.6344727,-0.3094063161263797,0.29883613512048207,-0.0064398369404923854,-0.31596843090958193,0,0,0,0
492.6512189,-0.30663569176936584,0.37070514909569902,-0.0093218355474063916,-0.37970012636194883,0,0,0,0
492.6666017,-0.30326365059339211,0.44323939278958696,-0.012735074099240627,-0.44346960275773201,0,0,0,0
492.68276759999998,-0.29928413869074971,0.51656966211197708,-0.016679896265944381,-0.50728424510927828,0,0,0,0
492.6994191,-0.29469000866561323,0.59082767709551698,-0.021156707365804935,-0.57115146554387697,0,0,0,0
492.71619920000001,-0.29046209086692659,0.41282782747302726,-0.025649415955625792,-0.5028267950739379,0,0,0,0
492.73208570000003,-0.28771582405732715,0.23522919549163121,-0.029572721799418309,-0.43449498975311956,0,0,0,0
492.74790940000003,-0.28545734308461557,0.31166396412591307,-0.033443285068761187,-0.49844145257859568,0,0,0,0
492.76364169999999,-0.28255983659148459,0.38865283937569711,-0.037846853731826439,-0.56241956281113581,0,0,0,0
492.7804716,-0.27901814771553823,0.46633399837368311,-0.042783722130352933,-0.62643715894416763,0,0,0,0
492.79668199999998,-0.27482596543645132,0.54484632629630525,-0.048254249956302807,-0.69050208646367373,0,0,0,0
492.81298650000002,-0.26997581821995004,0.62432953028387306,-0.054258862294183766,-0.75462219318869339,0,0,0,0
492.82955800000002,-0.2654565542245963,0.44945459018944667,-0.060280814033146932,-0.68638023337101683,0,0,0,0
492.84587529999999,-0.26239266688328861,0.27503962161139439,-0.065734065618138618,-0.61813430696340899,0,0,0,0
492.8617271,-0.25978138427230801,0.35687532592757448,-0.07113598048738258,-0.68234363168765777,0,0,0,0
492.87896819999997,-0.25648577945462236,0.43934054924577748,-0.077073107920939257,-0.74658894708433099,0,0,0,0
492.89598360000002,-0.2525000350623155,0.5225816679228521,-0.083545780181159268,-0.81087852920138637,0,0,0,0
492.91268439999999,-0.24781711151123995,0.60674569201958128,-0.090554398418590948,-0.87522063200935896,0,0,0,0
492.92824489999998,-0.24242874139455461,0.69198034493145932,-0.098099432441054055,-0.93962347460189943,0,0,0,0
492.94512780000002,-0.23733148350075839,0.52076860169811656,-0.10566348944236943,-0.87149191345047394,0,0,0,0
492.96160939999999,-0.23365867377898777,0.35011881919959437,-0.11265978342101154,-0.80336053899283522,0,0,0,0
492.97810679999998,-0.23140631894876465,0.17985373594813076,-0.11908831892877829,-0.73522996281680719,0,0,0,0
492.99427020000002,-0.22956309972266373,0.26809832359212371,-0.12546723283172559,-0.79974525092631532,0,0,0,0
493.01117319999997,-0.22698280283576078,0.35680726601467055,-0.13238387169250132,-0.86428708030872181,0,0,0,0
493.0276551,-0.22366094959744148,0.44613654040106776,-0.13983849120357245,-0.92886428009596556,0,0,0,0
493.04400279999999,-0.21959176018189477,0.53624247545393589,-0.14783142046511355,-0.99348563345926688,0,0,0,0
493.05980319999998,-0.21476815045373499,0.62728181045336318,-0.15636306153390148,-1.0581598594090329,0,0,0,0
493.07633570000002,-0.21019540411340859,0.45981248351455489,-0.16491534311314929,-0.99013707177339738,0,0,0,0
493.09217580000001,-0.20701606384427057,0.29286688297153046,-0.17290078576522619,-0.92211867804364922,0,0,0,0
493.10839149999998,-0.20421105346081492,0.3862701810126753,-0.18083809658701935,-0.98688960042306972,0,0,0,0
493.12515239999999,-0.20062519824652178,0.48033814886498,-0.18931530594163903,-1.0516981865826287,0,0,0,0
493.14120689999999,-0.1962523245223689,0.57523332919708203,-0.1983327630383406,-1.1165534687171688,0,0,0,0
493.15719480000001,-0.19108490312229437,0.67111851258993127,-0.20789089196589089,-1.1814643741747843,0,0,0,0
493.17302790000002,-0.18613360291455316,0.50705465541302575,-0.2174711643615056,-1.1135584498969526,0,0,0,0
493.18888629999998,-0.18254702563492009,0.34359182563296869,-0.22648558905517646,-1.0456611812288661,0,0,0,0
493.20482809999999,-0.17929959606883428,0.44205607130748076,-0.23545338648627601,-1.1106801079599129,0,0,0,0
493.22198040000001,-0.17522881183971512,0.54127189616856364,-0.24496316642653299,-1.1757411513769798,0,0,0,0
493.23886950000002,-0.17032775142182421,0.64140784981208643,-0.2550153158080633,-1.2408534913734246,0,0,0,0
493.25601330000001,-0.16561220266089385,0.4803727157333656,-0.26509089995112861,-1.1730511669385382,0,0,0,0
493.27285819999997,-0.16223617864842232,0.31992742254886136,-0.27460151101463443,-1.1052601933348669,0,0,0,0
493.28864829999998,-0.15916992723033443,0.42248616141957362,-0.28406673825114109,-1.1704760832620129,0,0,0,0
493.3043801,-0.15524636959768504,0.52575404772544132,-0.29407557838558407,-1.2357313127968144,0,0,0,0
493.32090169999998,-0.15045891841368345,0.62990456742710277,-0.3046283958705302,-1.3010352265577334,0,0,0,0
493.33792110000002,-0.1458275456355845,0.47186239295883253,-0.3152059168090911,-1.2333415758350923,0,0,0,0
493.35498009999998,-0.14251072280447555,0.31441814812196811,-0.32521938136162792,-1.1656619483682436,0,0,0,0
493.37068920000002,-0.13947494520663159,0.42092623810770746,-0.33518870116754346,-1.2310682454328883,0,0,0,0
493.38762400000002,-0.13554899903081483,0.52813173586499673,-0.34570321602276816,-1.2965127279436002,0,0,0,0
493.40329919999999,-0.13072637784013513,0.63621242847425119,-0.35676328109502398,-1.3620048196422714,0,0,0,0
493.41991130000002,-0.12603049825303037,0.48123268630676219,-0.36784933502307882,-1.2944277662259904,0,0,0,0
493.43690529999998,-0.12262353039159474,0.32688072709573063,-0.37837231681786648,-1.2268678233364205,0,0,0,0
493.45251739999998,-0.11946847344449786,0.43734023502518476,-0.38885242916028312,-1.2924645288850949,0,0,0,0
493.46956280000001,-0.11539025405789374,0.54851457481131582,-0.39987932446533736,-1.3580997222281797,0,0,0,0
493.48612000000003,-0.11038220569891606,0.6605853078578815,-0.41145336039291974,-1.4237828117829989,0,0,0,0
493.50321070000001,-0.1054705658137029,0.50885453135686309,-0.42305473031185409,-1.3563343571571496,0,0,0,0
493.51988230000001,-0.10182054816998824,0.3578063068181056,-0.43409411554178645,-1.2889069329670479,0,0,0,0
493.53641490000001,-0.099427229025969552,0.20724452308631877,-0.44457167003350617,-1.2214949702658611,0,0,0,0
493.55223899999999,-0.097251664454801587,0.32214201268711684,-0.45500783378815268,-1.2873009103023836,0,0,0,0
